Frequency (Hz)	Level (dB)
158.750000	-45.602974
158.875000	-46.349377
159.000000	-45.906857
159.125000	-46.057110
159.250000	-46.492710
159.375000	-45.724499
159.500000	-46.418610
159.625000	-46.366444
159.750000	-45.783207
159.875000	-46.622021
160.000000	-46.184525
160.125000	-46.180309
160.250000	-46.593372
160.375000	-45.845612
160.500000	-46.571945
160.625000	-46.703415
160.750000	-46.006824
160.875000	-46.537182
161.000000	-46.273758
161.125000	-46.434196
161.250000	-46.879814
161.375000	-46.052025
161.500000	-46.546837
161.625000	-46.763844
161.750000	-46.272644
161.875000	-46.858208
162.000000	-46.457844
162.125000	-46.487686
162.250000	-47.008999
162.375000	-46.329433
162.500000	-46.632095
162.625000	-46.944939
162.750000	-46.488091
162.875000	-46.895508
163.000000	-46.660095
163.125000	-46.561028
163.250000	-47.282032
163.375000	-46.632080
163.500000	-46.668949
163.625000	-47.110191
163.750000	-46.650486
163.875000	-47.180462
164.000000	-46.908318
164.125000	-46.507420
164.250000	-47.398617
164.375000	-46.997910
164.500000	-46.866203
164.625000	-47.201275
164.750000	-46.672291
164.875000	-47.381611
165.000000	-47.340435
165.125000	-46.636108
165.250000	-47.424431
165.375000	-47.065399
165.500000	-47.164970
165.625000	-47.567039
165.750000	-46.755814
165.875000	-47.426853
166.000000	-47.470661
166.125000	-46.978657
166.250000	-47.601109
166.375000	-47.140202
166.500000	-47.251347
166.625000	-47.703831
166.750000	-47.074711
166.875000	-47.405758
167.000000	-47.575214
167.125000	-47.303162
167.250000	-47.713699
167.375000	-47.305088
167.500000	-47.356823
167.625000	-47.965046
167.750000	-47.289627
167.875000	-47.480011
168.000000	-47.756477
168.125000	-47.318497
168.250000	-47.998089
168.375000	-47.632992
168.500000	-47.245148
168.625000	-48.046242
168.750000	-47.638115
168.875000	-47.754116
169.000000	-47.895069
169.125000	-47.296165
169.250000	-48.135792
169.375000	-48.050190
169.500000	-47.535496
169.625000	-48.033512
169.750000	-47.559963
169.875000	-48.024570
170.000000	-48.343876
170.125000	-47.519882
170.250000	-47.989262
170.375000	-47.999207
170.500000	-47.985985
170.625000	-48.475750
170.750000	-47.733238
170.875000	-47.793518
171.000000	-48.422806
171.125000	-48.038105
171.250000	-48.280716
171.375000	-48.156326
171.500000	-47.758980
171.625000	-48.575756
171.750000	-48.315784
171.875000	-48.048817
172.000000	-48.399132
172.125000	-47.857521
172.250000	-48.561680
172.375000	-48.616226
172.500000	-47.892262
172.625000	-48.510662
172.750000	-48.205875
172.875000	-48.430069
173.000000	-48.919159
173.125000	-48.024334
173.250000	-48.312603
173.375000	-48.641441
173.500000	-48.406830
173.625000	-48.779686
173.750000	-48.325409
173.875000	-48.260353
174.000000	-48.965405
174.125000	-48.576454
174.250000	-48.610062
174.375000	-48.699856
174.500000	-48.227566
174.625000	-49.081631
174.750000	-48.897610
174.875000	-48.372574
175.000000	-48.925453
175.125000	-48.452995
175.250000	-48.925526
175.375000	-49.208115
175.500000	-48.412292
175.625000	-48.871372
175.750000	-48.801807
175.875000	-48.764580
176.000000	-49.366112
176.125000	-48.695908
176.250000	-48.689251
176.375000	-49.163692
176.500000	-48.816814
176.625000	-49.317085
176.750000	-49.043758
176.875000	-48.579144
177.000000	-49.394924
177.125000	-49.022514
177.250000	-49.037060
177.375000	-49.350269
177.500000	-48.697239
177.625000	-49.258335
177.750000	-49.416985
177.875000	-49.023460
178.000000	-49.410728
178.125000	-49.016674
178.250000	-49.113583
178.375000	-49.709927
178.500000	-49.122131
178.625000	-49.332962
178.750000	-49.467911
178.875000	-48.967674
179.000000	-49.921665
179.125000	-49.854385
179.250000	-49.618900
179.375000	-50.078709
179.500000	-49.094337
179.625000	-49.566734
179.750000	-49.738274
179.875000	-49.313606
180.000000	-49.777397
180.125000	-49.383961
180.250000	-49.333332
180.375000	-50.017708
180.500000	-49.586685
180.625000	-49.569786
180.750000	-49.760445
180.875000	-49.317345
181.000000	-50.033993
181.125000	-49.936504
181.250000	-49.463257
181.375000	-49.881752
181.500000	-49.427849
181.625000	-49.938244
181.750000	-50.274891
181.875000	-49.517891
182.000000	-49.850788
182.125000	-49.808369
182.250000	-49.776306
182.375000	-50.425907
182.500000	-49.816090
182.625000	-49.746109
182.750000	-50.224358
182.875000	-49.697674
183.000000	-50.260456
183.125000	-50.209045
183.250000	-49.830078
183.375000	-50.275101
183.500000	-49.771683
183.625000	-50.149193
183.750000	-50.606201
183.875000	-49.984470
184.000000	-50.179596
184.125000	-50.213444
184.250000	-49.916092
184.375000	-50.602230
184.500000	-50.360519
184.625000	-50.129463
184.750000	-50.430508
184.875000	-49.907673
185.000000	-50.540157
185.125000	-50.747337
185.250000	-50.178059
185.375000	-50.505131
185.500000	-50.226589
185.625000	-50.282722
185.750000	-50.894073
185.875000	-50.358967
186.000000	-50.515408
186.125000	-50.712841
186.250000	-50.161621
186.375000	-50.771618
186.500000	-50.616650
186.625000	-50.580276
186.750000	-50.977032
186.875000	-50.189789
187.000000	-50.502888
187.125000	-50.951916
187.250000	-50.623360
187.375000	-50.971409
187.500000	-50.719860
187.625000	-50.370651
187.750000	-51.042965
187.875000	-50.718155
188.000000	-50.942917
188.125000	-51.098785
188.250000	-50.461357
188.375000	-50.941406
188.500000	-50.905525
188.625000	-50.786861
188.750000	-51.366615
188.875000	-50.995209
189.000000	-50.803936
189.125000	-51.105602
189.250000	-50.644947
189.375000	-51.394997
189.500000	-51.408382
189.625000	-50.813599
189.750000	-51.228546
189.875000	-50.814419
190.000000	-51.089226
190.125000	-51.635471
190.250000	-51.023922
190.375000	-51.220795
190.500000	-51.263165
190.625000	-50.852924
190.750000	-51.530807
190.875000	-51.202049
191.000000	-51.347099
191.125000	-51.732529
191.250000	-50.920753
191.375000	-51.220783
191.500000	-51.480652
191.625000	-51.302650
191.750000	-51.860119
191.875000	-51.417557
192.000000	-51.099033
192.125000	-51.662209
192.250000	-51.188110
192.375000	-51.717228
192.500000	-51.853275
192.625000	-51.280231
192.750000	-51.734486
192.875000	-51.424927
193.000000	-51.245411
193.125000	-51.993935
193.250000	-51.768650
193.375000	-51.781673
193.500000	-51.781200
193.625000	-51.179813
193.750000	-51.893032
193.875000	-51.881248
194.000000	-51.639641
194.125000	-52.203346
194.250000	-51.813320
194.375000	-51.589470
194.500000	-51.936363
194.625000	-51.557575
194.750000	-52.181656
194.875000	-52.250050
195.000000	-51.751621
195.125000	-52.119625
195.250000	-51.682697
195.375000	-51.785507
195.500000	-52.389599
195.625000	-52.001446
195.750000	-52.207352
195.875000	-52.198509
196.000000	-51.724167
196.125000	-52.268551
196.250000	-51.956543
196.375000	-52.204002
196.500000	-52.704250
196.625000	-52.004742
196.750000	-52.150978
196.875000	-52.292896
197.000000	-51.873447
197.125000	-52.600185
197.250000	-52.385773
197.375000	-52.325111
197.500000	-52.698475
197.625000	-51.952198
197.750000	-52.223217
197.875000	-52.474453
198.000000	-52.162899
198.125000	-52.903652
198.250000	-52.622261
198.375000	-52.172531
198.500000	-52.719589
198.625000	-52.147839
198.750000	-52.480339
198.875000	-52.897026
199.000000	-52.521873
199.125000	-52.850643
199.250000	-52.577095
199.375000	-52.266350
199.500000	-52.766640
199.625000	-52.331932
199.750000	-52.810146
199.875000	-53.140266
200.000000	-52.520073
200.125000	-52.846260
200.250000	-52.713100
200.375000	-52.366341
200.500000	-53.065670
200.625000	-52.768993
200.750000	-52.981808
200.875000	-53.223690
201.000000	-52.530434
201.125000	-52.880131
201.250000	-52.810047
201.375000	-52.563484
201.500000	-53.434345
201.625000	-53.145683
201.750000	-52.995995
201.875000	-53.281384
202.000000	-52.690865
202.125000	-53.017941
202.250000	-53.120010
202.375000	-52.880692
202.500000	-53.491383
202.625000	-53.290157
202.750000	-53.067753
202.875000	-53.304916
203.000000	-52.730297
203.125000	-53.232048
203.250000	-53.419361
203.375000	-53.030888
203.500000	-53.715977
203.625000	-53.506168
203.750000	-52.941647
203.875000	-53.397690
204.000000	-52.955582
204.125000	-53.350723
204.250000	-53.704426
204.375000	-53.239716
204.500000	-53.721695
204.625000	-53.588276
204.750000	-53.123428
204.875000	-53.538933
205.000000	-53.120213
205.125000	-53.646145
205.250000	-53.971508
205.375000	-53.382565
205.500000	-53.846386
205.625000	-53.693607
205.750000	-53.111423
205.875000	-53.747536
206.000000	-53.435898
206.125000	-53.753601
206.250000	-54.213856
206.375000	-53.578407
206.500000	-53.918179
206.625000	-53.866550
206.750000	-53.314976
206.875000	-53.904694
207.000000	-53.512642
207.125000	-53.894775
207.250000	-54.384411
207.375000	-53.711678
207.500000	-54.061600
207.625000	-54.025635
207.750000	-53.413143
207.875000	-54.036846
208.000000	-53.752281
208.125000	-53.958141
208.250000	-54.511410
208.375000	-53.967373
208.500000	-54.244534
208.625000	-54.259235
208.750000	-53.565571
208.875000	-54.102085
209.000000	-53.972878
209.125000	-54.129028
209.250000	-54.612534
209.375000	-54.083508
209.500000	-54.458130
209.625000	-54.545227
209.750000	-53.692135
209.875000	-54.320740
210.000000	-54.141308
210.125000	-54.072151
210.250000	-54.824986
210.375000	-54.375420
210.500000	-54.426510
210.625000	-54.658684
210.750000	-54.042126
210.875000	-54.346096
211.000000	-54.243401
211.125000	-54.246159
211.250000	-54.877369
211.375000	-54.467102
211.500000	-54.728439
211.625000	-54.962574
211.750000	-54.180710
211.875000	-54.580692
212.000000	-54.474682
212.125000	-54.108448
212.250000	-54.850746
212.375000	-54.592052
212.500000	-54.873379
212.625000	-55.135975
212.750000	-54.466763
212.875000	-54.827171
213.000000	-54.712509
213.125000	-54.241257
213.250000	-54.990780
213.375000	-54.661900
213.500000	-54.719326
213.625000	-55.302830
213.750000	-54.955780
213.875000	-54.967541
214.000000	-54.959538
214.125000	-54.586300
214.250000	-55.034206
214.375000	-54.594059
214.500000	-54.782810
214.625000	-55.454739
214.750000	-54.944469
214.875000	-55.311832
215.000000	-55.435688
215.125000	-54.810753
215.250000	-55.122803
215.375000	-54.828480
215.500000	-54.854099
215.625000	-55.378704
215.750000	-54.868359
215.875000	-55.517250
216.000000	-55.766617
216.125000	-55.061623
216.250000	-55.572884
216.375000	-55.317482
216.500000	-54.837589
216.625000	-55.324314
216.750000	-54.878330
216.875000	-55.278076
217.000000	-55.665894
217.125000	-55.375641
217.250000	-55.937958
217.375000	-55.739990
217.500000	-55.132240
217.625000	-55.597191
217.750000	-55.190250
217.875000	-55.190239
218.000000	-55.603352
218.125000	-55.241299
218.250000	-55.864162
218.375000	-55.873703
218.500000	-55.686382
218.625000	-56.165253
218.750000	-55.610069
218.875000	-55.431656
219.000000	-55.785786
219.125000	-55.167862
219.250000	-55.624447
219.375000	-55.772160
219.500000	-55.595097
219.625000	-56.342113
219.750000	-56.085968
219.875000	-55.934464
220.000000	-56.220207
220.125000	-55.585415
220.250000	-55.781517
220.375000	-55.780155
220.500000	-55.382339
220.625000	-55.971573
220.750000	-55.755898
220.875000	-56.009300
221.000000	-56.515007
221.125000	-56.000324
221.250000	-56.228817
221.375000	-56.325874
221.500000	-55.845638
221.625000	-56.114975
221.750000	-55.700375
221.875000	-55.697662
222.000000	-56.269573
222.125000	-55.789928
222.250000	-56.415478
222.375000	-56.644283
222.500000	-56.044899
222.625000	-56.664223
222.750000	-56.521069
222.875000	-56.012463
223.000000	-56.352287
223.125000	-55.786972
223.250000	-56.053337
223.375000	-56.345001
223.500000	-56.001797
223.625000	-56.673847
223.750000	-56.544388
223.875000	-56.492588
224.000000	-56.975246
224.125000	-56.390728
224.250000	-56.568344
224.375000	-56.757896
224.500000	-55.862858
224.625000	-56.445309
224.750000	-56.462334
224.875000	-56.011971
225.000000	-56.885422
225.125000	-56.719894
225.250000	-56.825760
225.375000	-57.120777
225.500000	-56.607315
225.625000	-57.066532
225.750000	-56.951553
225.875000	-56.383022
226.000000	-56.875019
226.125000	-56.412910
226.250000	-56.278610
226.375000	-56.785194
226.500000	-56.254543
226.625000	-57.076626
226.750000	-57.282249
226.875000	-56.624962
227.000000	-57.528492
227.125000	-57.445335
227.250000	-56.892059
227.375000	-57.307930
227.500000	-56.831207
227.625000	-56.840168
227.750000	-56.836163
227.875000	-56.365822
228.000000	-57.162594
228.125000	-56.965942
228.250000	-56.826469
228.375000	-57.446373
228.500000	-57.082943
228.625000	-57.555401
228.750000	-57.767712
228.875000	-57.056911
229.000000	-57.640762
229.125000	-57.355389
229.250000	-56.764408
229.375000	-57.237713
229.500000	-56.812023
229.625000	-56.944412
229.750000	-57.285583
229.875000	-56.883625
230.000000	-57.646011
230.125000	-57.697731
230.250000	-57.372101
230.375000	-58.089687
230.500000	-57.694893
230.625000	-57.651638
230.750000	-57.953030
230.875000	-57.379131
231.000000	-57.491093
231.125000	-57.329174
231.250000	-57.006523
231.375000	-57.605976
231.500000	-57.186134
231.625000	-57.383377
231.750000	-57.911758
231.875000	-57.293755
232.000000	-58.007099
232.125000	-58.241764
232.250000	-57.760090
232.375000	-58.429825
232.500000	-58.155853
232.625000	-57.611446
232.750000	-58.049549
232.875000	-57.527111
233.000000	-57.609562
233.125000	-57.660782
233.250000	-57.060989
233.375000	-57.827183
233.500000	-57.704014
233.625000	-57.469566
233.750000	-58.181049
233.875000	-58.036720
234.000000	-58.311672
234.125000	-58.498863
234.250000	-58.156040
234.375000	-58.837387
234.500000	-58.427956
234.625000	-58.038319
234.750000	-58.487957
234.875000	-57.855492
235.000000	-57.980247
235.125000	-58.174622
235.250000	-57.441193
235.375000	-57.966255
235.500000	-57.841278
235.625000	-57.715343
235.750000	-58.310211
235.875000	-57.820152
236.000000	-58.437447
236.125000	-58.877346
236.250000	-58.184757
236.375000	-58.952835
236.500000	-59.074955
236.625000	-58.608139
236.750000	-59.058338
236.875000	-58.557812
237.000000	-58.486275
237.125000	-58.648777
237.250000	-57.924000
237.375000	-58.284260
237.500000	-58.334900
237.625000	-57.668751
237.750000	-58.401302
237.875000	-58.208706
238.000000	-58.136570
238.125000	-58.618069
238.250000	-58.269375
238.375000	-58.926655
238.500000	-59.076225
238.625000	-58.603825
238.750000	-58.565182
238.875000	-57.624683
239.000000	-57.649330
239.125000	-58.389252
239.250000	-58.969189
239.375000	-59.077847
239.500000	-59.083782
239.625000	-58.638527
239.750000	-58.715076
239.875000	-58.379883
240.000000	-58.241943
240.125000	-58.746525
240.250000	-58.334660
240.375000	-58.308922
240.500000	-58.615936
240.625000	-58.616859
240.750000	-59.151123
240.875000	-58.913387
241.000000	-58.813305
241.125000	-59.577358
241.250000	-59.395569
241.375000	-59.465958
241.500000	-59.778038
241.625000	-59.547897
241.750000	-59.928627
241.875000	-59.729633
242.000000	-59.546768
242.125000	-59.921883
242.250000	-59.248089
242.375000	-59.136360
242.500000	-59.519005
242.625000	-59.073647
242.750000	-59.038635
242.875000	-58.830502
243.000000	-58.480167
243.125000	-59.158493
243.250000	-58.727230
243.375000	-58.643814
243.500000	-59.096100
243.625000	-58.733009
243.750000	-59.211319
243.875000	-59.192593
244.000000	-59.012276
244.125000	-59.774101
244.250000	-59.515514
244.375000	-59.786507
244.500000	-60.259068
244.625000	-59.832851
244.750000	-60.302502
244.875000	-60.340355
245.000000	-60.299740
245.125000	-60.667324
245.250000	-60.144608
245.375000	-60.009998
245.500000	-60.483944
245.625000	-59.984886
245.750000	-59.941624
245.875000	-59.951336
246.000000	-59.572189
246.125000	-59.722996
246.250000	-59.284588
246.375000	-59.007935
246.500000	-59.495842
246.625000	-59.111240
246.750000	-58.983986
246.875000	-59.272362
247.000000	-59.081947
247.125000	-59.337227
247.250000	-59.167679
247.375000	-58.840172
247.500000	-59.670151
247.625000	-59.699936
247.750000	-59.555290
247.875000	-59.861355
248.000000	-59.485638
248.125000	-60.318344
248.250000	-60.411381
248.375000	-59.969696
248.500000	-60.803673
248.625000	-60.615139
248.750000	-60.927719
248.875000	-61.262524
249.000000	-60.586052
249.125000	-61.492298
249.250000	-61.436550
249.375000	-60.833878
249.500000	-61.578773
249.625000	-61.204185
249.750000	-61.270374
249.875000	-61.351921
250.000000	-60.553585
250.125000	-61.062027
250.250000	-61.083015
250.375000	-60.443279
250.500000	-60.549145
250.625000	-60.155811
250.750000	-60.224606
250.875000	-60.393890
251.000000	-59.525997
251.125000	-59.567745
251.250000	-59.769978
251.375000	-59.369038
251.500000	-59.623371
251.625000	-59.271702
251.750000	-59.078747
251.875000	-59.489590
252.000000	-58.927399
252.125000	-58.753017
252.250000	-58.914452
252.375000	-58.725826
252.500000	-59.112385
252.625000	-58.963806
252.750000	-58.546711
252.875000	-59.017609
253.000000	-58.928623
253.125000	-58.891655
253.250000	-59.013649
253.375000	-58.544079
253.500000	-58.932293
253.625000	-59.194691
253.750000	-58.953705
253.875000	-59.193672
254.000000	-58.921265
254.125000	-59.039490
254.250000	-59.358765
254.375000	-58.990833
254.500000	-59.213169
254.625000	-59.298374
254.750000	-59.429668
254.875000	-59.711559
255.000000	-59.419205
255.125000	-59.382641
255.250000	-59.483208
255.375000	-59.465870
255.500000	-59.573563
255.625000	-59.513504
255.750000	-59.503338
255.875000	-59.631954
